wavelength,tx,ty
528.0854539772581,0.30928563371175055,0.4845996291533551
528.5469227987938,0.3075825860548846,0.4850880125134951
529.0083916203296,0.3058418684376171,0.48557157351956926
529.4698604418653,0.3040617603386685,0.4860498724646328
529.931329263401,0.3022405412367589,0.48652246964174095
530.3927980849368,0.3003764906106087,0.4869889253439488
530.8542669064725,0.298467887938938,0.48744879986431167
531.3157357280082,0.2965130127004673,0.48790165349588444
531.777204549544,0.29451014437391687,0.48834704653172273
532.2386733710797,0.29245756243800686,0.48878453926488125
532.7001421926154,0.2903535463714576,0.4892136919884155
533.1616110141512,0.2881963756529894,0.4896340649953806
533.6230798356869,0.28598432976132243,0.4900452185788315
534.0845486572226,0.2837156881751773,0.49044671303182363
534.5460174787584,0.28138873037327394,0.49083810864741206
535.007486300294,0.27900173583433346,0.491218965718652
535.4689551218298,0.2765529840370741,0.49158884453859875
535.9304239433654,0.27404075446021886,0.491947305400307
536.3918927649012,0.271463326582486,0.4922939085968324
536.8533615864369,0.2688189798825965,0.49262821442123017
537.3148304079726,0.2661059938392706,0.49294978316655513
537.7762992295084,0.2633226479312286,0.4932581751258628
538.2377680510441,0.26046722163719077,0.49355295059220816
538.6992368725798,0.2575379944358774,0.49383371760656536
539.1607056941156,0.2545332458060088,0.4941011081768193
539.6221745156513,0.25145125522630507,0.49435673865896407
540.083643337187,0.24829034325854268,0.49460226522928524
540.5451121587228,0.24505231739937905,0.4948393440640685
541.0065809802585,0.24174507748157564,0.4950696313395989
541.4680498017942,0.238377136923465,0.49529478323216203
541.92951862333,0.23495700914337952,0.49551645591804344
542.3909874448657,0.2314932075596519,0.49573630557352844
542.8524562664014,0.22799424559061438,0.49595598837490257
543.3139250879372,0.22446863665459957,0.49617716049845123
543.7753939094728,0.22092489416994088,0.49640147812045954
544.2368627310086,0.21737153155496813,0.4966305974172136
544.6983315525442,0.21381706222801725,0.4968661745649983
545.15980037408,0.21026999960741813,0.4971098657400994
545.6212691956157,0.20673885711150425,0.4973633271188022
546.0827380171514,0.20323214815860796,0.4976282148773921
546.5442068386872,0.19975838616706176,0.4979061851921545
547.0056756602229,0.1963260845551982,0.49819889423937513
547.4671444817586,0.19294375674134978,0.49850799819533914
547.9286133032944,0.18961991614384893,0.49883515323633215
548.3900821248301,0.18636307618102815,0.4991820155386395
548.8515509463658,0.18318175027121997,0.4995502412785467
549.3130197679016,0.18008164241934377,0.4999414866323391
549.7744885894373,0.17705462663428156,0.5003573774541359
550.235957410973,0.17408832845065578,0.5007993515462716
550.6974262325087,0.1711703722593705,0.5012687747180398
551.1588950540445,0.16828838245132985,0.5017670126328159
551.6203638755802,0.16542998341743784,0.5022954309539758
